btx_id,timestamp,major,minor,pos_id,deviceid,lat,lon,recvDate
16,1545202831191,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:31+09"
16,1545202832156,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:32+09"
16,1545202833489,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:33+09"
16,1545202835141,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:35+09"
16,1545202835249,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:35+09"
16,1545202840487,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:40+09"
16,1545202844050,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:44+09"
16,1545202847405,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:47+09"
16,1545202894439,1,16,34,40994,35.002192,137.003581,"2018-12-19 16:01:34+09"
16,1545202895116,1,16,34,40994,35.002192,137.003581,"2018-12-19 16:01:35+09"
16,1545202900590,1,16,34,40994,35.002192,137.003581,"2018-12-19 16:01:40+09"
16,1545202903396,1,16,34,40994,35.002192,137.003581,"2018-12-19 16:01:43+09"
16,1545202907090,1,16,34,40994,35.002192,137.003581,"2018-12-19 16:01:47+09"
16,1545202907115,1,16,34,40994,35.002192,137.003581,"2018-12-19 16:01:47+09"
16,1545202908235,1,16,34,40994,35.002192,137.003581,"2018-12-19 16:01:48+09"
16,1545202909096,1,16,34,40994,35.002192,137.003581,"2018-12-19 16:01:49+09"
16,1545202911116,1,16,34,40994,35.002192,137.003581,"2018-12-19 16:01:51+09"
16,1545202913184,1,16,34,40994,35.002192,137.003581,"2018-12-19 16:01:53+09"
16,1545202914076,1,16,34,40994,35.002192,137.003581,"2018-12-19 16:01:54+09"
16,1545202918116,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:01:58+09"
16,1545202921216,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:01+09"
16,1545202925232,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:05+09"
16,1545202928336,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:08+09"
16,1545202930092,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:10+09"
16,1545202931193,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:11+09"
16,1545202935229,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:15+09"
16,1545202938096,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:18+09"
16,1545202941572,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:21+09"
16,1545202943771,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:23+09"
16,1545202944538,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:24+09"
16,1545202946144,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:26+09"
16,1545202947376,1,16,73,41033,35.002155,137.003213,"2018-12-19 16:02:27+09"
16,1545202970362,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:02:50+09"
16,1545202971096,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:02:51+09"
16,1545202972210,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:02:52+09"
16,1545202974316,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:02:54+09"
16,1545202975273,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:02:55+09"
16,1545202976436,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:02:56+09"
16,1545202977256,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:02:57+09"
16,1545202979434,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:02:59+09"
16,1545202980236,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:03:00+09"
16,1545202981619,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:03:01+09"
16,1545202982278,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:03:02+09"
16,1545202983312,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:03:03+09"
16,1545202984277,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:03:04+09"
16,1545202987156,1,16,74,41034,35.002108,137.002465,"2018-12-19 16:03:07+09"
16,1545203025233,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:03:45+09"
16,1545203027177,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:03:47+09"
16,1545203028056,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:03:48+09"
16,1545203033069,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:03:53+09"
16,1545203034177,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:03:54+09"
16,1545203036184,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:03:56+09"
16,1545203038133,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:03:58+09"
16,1545203038254,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:03:58+09"
16,1545203040157,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:04:00+09"
16,1545203044152,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:04:04+09"
16,1545203046227,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:04:06+09"
16,1545203051117,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:04:11+09"
16,1545203056373,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:04:16+09"
16,1545203060156,1,16,79,41039,35.002661,137.002543,"2018-12-19 16:04:20+09"
16,1545203065117,1,16,82,41042,35.003102,137.00259,"2018-12-19 16:04:25+09"
16,1545203084137,1,16,82,41042,35.003102,137.00259,"2018-12-19 16:04:44+09"
16,1545203085610,1,16,82,41042,35.003102,137.00259,"2018-12-19 16:04:45+09"
16,1545203086122,1,16,82,41042,35.003102,137.00259,"2018-12-19 16:04:46+09"
16,1545203088297,1,16,82,41042,35.003102,137.00259,"2018-12-19 16:04:48+09"
16,1545203088567,1,16,82,41042,35.003102,137.00259,"2018-12-19 16:04:48+09"
16,1545203093165,1,16,82,41042,35.003102,137.00259,"2018-12-19 16:04:53+09"
16,1545203094157,1,16,82,41042,35.003102,137.00259,"2018-12-19 16:04:54+09"
16,1545203096217,1,16,82,41042,35.003102,137.00259,"2018-12-19 16:04:56+09"
16,1545203107177,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:07+09"
16,1545203111386,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:11+09"
16,1545203112333,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:12+09"
16,1545203116116,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:16+09"
16,1545203117170,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:17+09"
16,1545203119118,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:19+09"
16,1545203119451,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:19+09"
16,1545203122137,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:22+09"
16,1545203123374,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:23+09"
16,1545203125317,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:25+09"
16,1545203129137,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:29+09"
16,1545203132135,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:32+09"
16,1545203133357,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:33+09"
16,1545203135107,1,16,83,41043,35.003577,137.002628,"2018-12-19 16:05:35+09"
